TimeStamp,Indoor_Channel,Indoor_Battery,Outdoor_Channel,Outdoor_Battery,Second_Outdoor_Channel,Second_Outdoor_Battery,Indoor_Temp,Indoor_Hum,Abs_Press,Rel_Press,Outdoor_Temp,Outdoor_Hum,Wind_Dir,Wind_Speed,Max_Daily_Gust,SolRad,Uv,Uvi,PM2_5,Hour_Rain,Event_Rain,Daily_Rain,Weekly_Rain,Monthly_Rain,Yearly_Rain
00:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:01 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:02 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:02 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:02 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:02 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:03 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:03 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:03 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:03 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:04 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:04 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:04 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:04 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:05 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:05 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:05 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.3,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:05 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:06 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:06 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:06 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:06 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:07 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:07 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:07 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.89,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:07 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:08 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:08 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:08 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:08 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:09 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:09 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:09 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:09 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.4,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:10 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:10 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
00:10 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:10 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:11 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:11 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:11 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:11 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:12 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:12 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:12 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,67.1,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:12 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:13 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
00:13 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:13 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:13 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:14 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:14 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:14 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:14 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:15 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:15 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:15 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.45,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:15 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.47,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:16 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.47,29.89,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:16 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.47,29.89,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:16 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.47,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:16 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:17 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:17 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:17 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.89,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:17 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:18 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:18 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:18 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:18 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:19 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.2,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:19 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:19 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.9,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:19 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:20 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:20 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:20 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:20 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:21 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:21 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:21 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:21 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:22 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:22 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:22 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:22 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:23 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,42,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:24 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:25 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:26 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.45,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:27 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:28 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.89,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:29 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,66.0,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:30 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
00:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
00:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,0,0,----,0.00,null,null,null,
00:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:31 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.7,43,29.46,29.88,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:32 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:33 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:34 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:35 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:36 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:37 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,2,0,----,0.00,null,null,null,
00:38 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
00:39 3/18/2019,0x95,Normal,0xba,Normal,0x--,- -,66.6,43,29.46,29.89,65.8,43,329,0.0,0.0,4.9,0.00,1,0,----,0.00,null,null,null,
